"","verb","model","is_trans","test","item_number","obj_exp","VB","VBD","VBN","total","percent_VBD","percent_VBN","vb_freq","total_freq","vbd_freq","vbn_freq"
"945","blundered","lstm","Intrans","transf-nomod",0,-0.19781236,0,2,0,2,1,0,"1","2","2","0"
"946","blundered","lstm","Intrans","transf-nomod",1,3.29347051,0,2,0,2,1,0,"1","2","2","0"
"947","blundered","lstm","Intrans","transf-nomod",2,-3.89578506,0,2,0,2,1,0,"1","2","2","0"
"948","blundered","lstm","Intrans","transf-nomod",3,-6.0828193,0,2,0,2,1,0,"1","2","2","0"
"949","blundered","rnng","Intrans","transf-mod",9,-0.344560000000001,0,2,0,2,1,0,"1","2","2","0"
"950","blundered","rnng","Intrans","transf-nomod",0,-2.28833000000001,0,2,0,2,1,0,"1","2","2","0"
"951","blundered","lstm","Intrans","transf-nomod",6,-7.95481541,0,2,0,2,1,0,"1","2","2","0"
"952","blundered","lstm","Intrans","transf-nomod",7,-6.0828193,0,2,0,2,1,0,"1","2","2","0"
"953","blundered","lstm","Intrans","transf-nomod",8,-4.60522875,0,2,0,2,1,0,"1","2","2","0"
"954","blundered","lstm","Intrans","transf-nomod",9,-3.42932,0,2,0,2,1,0,"1","2","2","0"
"955","blundered","rnng","Intrans","transf-nomod",6,0.738609999999994,0,2,0,2,1,0,"1","2","2","0"
"956","blundered","rnng","Intrans","transf-nomod",7,1.57842,0,2,0,2,1,0,"1","2","2","0"
"957","blundered","rnng","Intrans","transf-nomod",8,-0.523430000000005,0,2,0,2,1,0,"1","2","2","0"
"958","blundered","rnng","Intrans","transf-nomod",9,3.88365,0,2,0,2,1,0,"1","2","2","0"
"959","blundered","rnng","Intrans","transf-mod",6,-4.44636,0,2,0,2,1,0,"1","2","2","0"
"960","blundered","rnng","Intrans","transf-mod",7,-0.75225,0,2,0,2,1,0,"1","2","2","0"
"961","blundered","rnng","Intrans","transf-mod",8,-2.11699,0,2,0,2,1,0,"1","2","2","0"
"962","blundered","actionLstm","Intrans","transf-nomod",0,-2.3727,0,2,0,2,1,0,"1","2","2","0"
"963","blundered","actionLstm","Intrans","transf-nomod",1,-0.708309999999997,0,2,0,2,1,0,"1","2","2","0"
"964","blundered","rnng","Intrans","transf-nomod",1,-2.51617,0,2,0,2,1,0,"1","2","2","0"
"965","blundered","actionLstm","Intrans","transf-mod",1,-5.10168,0,2,0,2,1,0,"1","2","2","0"
"966","blundered","actionLstm","Intrans","transf-mod",2,-4.97772,0,2,0,2,1,0,"1","2","2","0"
"967","blundered","rnng","Intrans","transf-mod",1,-3.54529,0,2,0,2,1,0,"1","2","2","0"
"968","blundered","rnng","Intrans","transf-mod",2,-4.34449,0,2,0,2,1,0,"1","2","2","0"
"969","blundered","rnng","Intrans","transf-mod",3,-1.40221,0,2,0,2,1,0,"1","2","2","0"
"970","blundered","rnng","Intrans","transf-mod",4,0.631959999999999,0,2,0,2,1,0,"1","2","2","0"
"971","blundered","rnng","Intrans","transf-mod",5,-0.14573,0,2,0,2,1,0,"1","2","2","0"
"972","blundered","actionLstm","Intrans","transf-mod",7,-1.12993,0,2,0,2,1,0,"1","2","2","0"
"973","blundered","actionLstm","Intrans","transf-mod",8,-5.61756,0,2,0,2,1,0,"1","2","2","0"
"974","blundered","actionLstm","Intrans","transf-mod",9,-6.522445,0,2,0,2,1,0,"1","2","2","0"
"975","blundered","rnng","Intrans","transf-nomod",3,1.57842,0,2,0,2,1,0,"1","2","2","0"
"976","blundered","rnng","Intrans","transf-nomod",4,-0.962150000000005,0,2,0,2,1,0,"1","2","2","0"
"977","blundered","actionLstm","Intrans","transf-nomod",2,-1.01880999999999,0,2,0,2,1,0,"1","2","2","0"
"978","blundered","rnng","Intrans","transf-nomod",2,2.42722,0,2,0,2,1,0,"1","2","2","0"
"979","blundered","actionLstm","Intrans","transf-nomod",9,-0.508239999999994,0,2,0,2,1,0,"1","2","2","0"
"980","blundered","actionLstm","Intrans","transf-mod",6,-2.367684,0,2,0,2,1,0,"1","2","2","0"
"981","blundered","rnng","Intrans","transf-nomod",5,-0.523430000000005,0,2,0,2,1,0,"1","2","2","0"
"982","blundered","actionLstm","Intrans","transf-nomod",8,-4.44276,0,2,0,2,1,0,"1","2","2","0"
"983","blundered","actionLstm","Intrans","transf-nomod",3,-2.60108,0,2,0,2,1,0,"1","2","2","0"
"984","blundered","actionLstm","Intrans","transf-nomod",4,-0.238400000000002,0,2,0,2,1,0,"1","2","2","0"
"985","blundered","actionLstm","Intrans","transf-nomod",5,-4.44276,0,2,0,2,1,0,"1","2","2","0"
"986","blundered","actionLstm","Intrans","transf-mod",3,-4.06863,0,2,0,2,1,0,"1","2","2","0"
"987","blundered","actionLstm","Intrans","transf-mod",4,-6.13066,0,2,0,2,1,0,"1","2","2","0"
"988","blundered","actionLstm","Intrans","transf-mod",5,-5.4801,0,2,0,2,1,0,"1","2","2","0"
"989","blundered","actionLstm","Intrans","transf-nomod",6,-2.22921,0,2,0,2,1,0,"1","2","2","0"
"990","blundered","actionLstm","Intrans","transf-nomod",7,-2.60108,0,2,0,2,1,0,"1","2","2","0"
"991","bowed","5gram","Intrans","transf-longmod",0,0,0,6,0,6,1,0,"1","10","10","0"
"992","bowed","rnng","Intrans","transf-longmod",0,-1.347022,0,6,0,6,1,0,"1","10","10","0"
"993","bowed","5gram","Intrans","transf-longmod",1,0,0,6,0,6,1,0,"1","10","10","0"
"994","bowed","rnng","Intrans","transf-longmod",4,2.018392,0,6,0,6,1,0,"1","10","10","0"
"995","bowed","rnng","Intrans","transf-longmod",1,-1.52067,0,6,0,6,1,0,"1","10","10","0"
"996","bowed","rnng","Intrans","transf-longmod",2,-1.32805099999999,0,6,0,6,1,0,"1","10","10","0"
"997","bowed","rnng","Intrans","transf-longmod",3,0.254987000000003,0,6,0,6,1,0,"1","10","10","0"
"998","bowed","rnng","Intrans","transf-longmod",5,0.692413999999999,0,6,0,6,1,0,"1","10","10","0"
"999","bowed","rnng","Intrans","transf-longmod",6,-0.232119999999995,0,6,0,6,1,0,"1","10","10","0"
"1000","bowed","rnng","Intrans","transf-longmod",7,-3.06473,0,6,0,6,1,0,"1","10","10","0"
"1001","bowed","rnng","Intrans","transf-mod",3,-1.70675,0,6,0,6,1,0,"1","10","10","0"
"1002","bowed","rnng","Intrans","transf-mod",4,-3.04824,0,6,0,6,1,0,"1","10","10","0"
"1003","bowed","rnng","Intrans","transf-mod",5,-0.924409999999995,0,6,0,6,1,0,"1","10","10","0"
"1004","bowed","rnng","Intrans","transf-mod",6,-2.04677999999999,0,6,0,6,1,0,"1","10","10","0"
"1005","bowed","rnng","Intrans","transf-mod",7,-1.26408,0,6,0,6,1,0,"1","10","10","0"
"1006","bowed","rnng","Intrans","transf-mod",8,-0.0611800000000002,0,6,0,6,1,0,"1","10","10","0"
"1007","bowed","rnng","Intrans","transf-mod",9,-0.67991,0,6,0,6,1,0,"1","10","10","0"
"1008","bowed","rnng","Intrans","transf-nomod",0,2.26054,0,6,0,6,1,0,"1","10","10","0"
"1009","bowed","rnng","Intrans","transf-longmod",8,3.050042,0,6,0,6,1,0,"1","10","10","0"
"1010","bowed","actionLstm","Intrans","transf-longmod",2,6.54605,0,6,0,6,1,0,"1","10","10","0"
"1011","bowed","actionLstm","Intrans","transf-longmod",3,1.84324,0,6,0,6,1,0,"1","10","10","0"
"1012","bowed","actionLstm","Intrans","transf-longmod",4,2.49793,0,6,0,6,1,0,"1","10","10","0"
"1013","bowed","actionLstm","Intrans","transf-longmod",5,0.0308100000000024,0,6,0,6,1,0,"1","10","10","0"
"1014","bowed","actionLstm","Intrans","transf-longmod",6,1.00231,0,6,0,6,1,0,"1","10","10","0"
"1015","bowed","actionLstm","Intrans","transf-longmod",7,-1.10449,0,6,0,6,1,0,"1","10","10","0"
"1016","bowed","actionLstm","Intrans","transf-longmod",8,1.84522,0,6,0,6,1,0,"1","10","10","0"
"1017","bowed","actionLstm","Intrans","transf-longmod",9,3.75799,0,6,0,6,1,0,"1","10","10","0"
"1018","bowed","rnng","Intrans","transf-longmod",9,-0.772154,0,6,0,6,1,0,"1","10","10","0"
"1019","bowed","rnng","Intrans","transf-mod",0,1.38093900000001,0,6,0,6,1,0,"1","10","10","0"
"1020","bowed","rnng","Intrans","transf-mod",1,-1.84565,0,6,0,6,1,0,"1","10","10","0"
"1021","bowed","rnng","Intrans","transf-mod",2,-0.117740000000001,0,6,0,6,1,0,"1","10","10","0"
"1022","bowed","actionLstm","Intrans","transf-mod",4,-4.48659,0,6,0,6,1,0,"1","10","10","0"
"1023","bowed","actionLstm","Intrans","transf-mod",5,-0.210549999999998,0,6,0,6,1,0,"1","10","10","0"
"1024","bowed","actionLstm","Intrans","transf-mod",6,2.32063,0,6,0,6,1,0,"1","10","10","0"
"1025","bowed","actionLstm","Intrans","transf-mod",7,-7.40919,0,6,0,6,1,0,"1","10","10","0"
"1026","bowed","actionLstm","Intrans","transf-mod",8,-1.11797,0,6,0,6,1,0,"1","10","10","0"
"1027","bowed","actionLstm","Intrans","transf-mod",9,-0.623519999999999,0,6,0,6,1,0,"1","10","10","0"
"1028","bowed","actionLstm","Intrans","transf-nomod",0,-1.15413,0,6,0,6,1,0,"1","10","10","0"
"1029","bowed","actionLstm","Intrans","transf-nomod",1,-2.68771,0,6,0,6,1,0,"1","10","10","0"
"1030","bowed","actionLstm","Intrans","transf-nomod",2,-4.22564,0,6,0,6,1,0,"1","10","10","0"
"1031","bowed","actionLstm","Intrans","transf-mod",0,-3.83645,0,6,0,6,1,0,"1","10","10","0"
"1032","bowed","actionLstm","Intrans","transf-mod",1,-4.97502,0,6,0,6,1,0,"1","10","10","0"
"1033","bowed","actionLstm","Intrans","transf-mod",2,-1.32774999999999,0,6,0,6,1,0,"1","10","10","0"
"1034","bowed","actionLstm","Intrans","transf-mod",3,0.316510000000001,0,6,0,6,1,0,"1","10","10","0"
"1035","bowed","actionLstm","Intrans","transf-longmod",0,-2.31424000000001,0,6,0,6,1,0,"1","10","10","0"
"1036","bowed","actionLstm","Intrans","transf-longmod",1,0.544620000000002,0,6,0,6,1,0,"1","10","10","0"
"1037","bowed","lstm","Intrans","transf-longmod",0,0.758636100000004,0,6,0,6,1,0,"1","10","10","0"
"1038","bowed","lstm","Intrans","transf-longmod",1,-0.313972300000003,0,6,0,6,1,0,"1","10","10","0"
"1039","bowed","lstm","Intrans","transf-longmod",2,0.936042799999996,0,6,0,6,1,0,"1","10","10","0"
"1040","bowed","lstm","Intrans","transf-longmod",3,0.645352599999995,0,6,0,6,1,0,"1","10","10","0"
"1041","bowed","lstm","Intrans","transf-longmod",4,-0.167491900000002,0,6,0,6,1,0,"1","10","10","0"
"1042","bowed","lstm","Intrans","transf-longmod",5,0.245719100000002,0,6,0,6,1,0,"1","10","10","0"
"1043","bowed","lstm","Intrans","transf-longmod",6,-0.739173699999995,0,6,0,6,1,0,"1","10","10","0"
"1044","bowed","lstm","Intrans","transf-longmod",7,-1.00588560000001,0,6,0,6,1,0,"1","10","10","0"
"1045","bowed","lstm","Intrans","transf-longmod",8,1.5141533,0,6,0,6,1,0,"1","10","10","0"
"1046","bowed","lstm","Intrans","transf-longmod",9,0.077343599999999,0,6,0,6,1,0,"1","10","10","0"
"1047","bowed","lstm","Intrans","transf-mod",0,0.246507199999996,0,6,0,6,1,0,"1","10","10","0"
"1048","bowed","lstm","Intrans","transf-mod",1,-0.6116551,0,6,0,6,1,0,"1","10","10","0"
"1049","bowed","lstm","Intrans","transf-mod",2,-2.3673739,0,6,0,6,1,0,"1","10","10","0"
"1050","bowed","lstm","Intrans","transf-mod",3,1.6557582,0,6,0,6,1,0,"1","10","10","0"
"1051","bowed","lstm","Intrans","transf-mod",4,-1.2183789,0,6,0,6,1,0,"1","10","10","0"
"1052","bowed","lstm","Intrans","transf-mod",5,-1.7764919,0,6,0,6,1,0,"1","10","10","0"
"1053","bowed","lstm","Intrans","transf-mod",6,-1.3146663,0,6,0,6,1,0,"1","10","10","0"
"1054","bowed","lstm","Intrans","transf-mod",7,-0.580672399999997,0,6,0,6,1,0,"1","10","10","0"
"1055","bowed","lstm","Intrans","transf-mod",8,0.250971199999995,0,6,0,6,1,0,"1","10","10","0"
"1056","bowed","lstm","Intrans","transf-mod",9,0.0363017999999968,0,6,0,6,1,0,"1","10","10","0"
"1057","bowed","lstm","Intrans","transf-nomod",0,5.4079776,0,6,0,6,1,0,"1","10","10","0"
"1058","bowed","lstm","Intrans","transf-nomod",1,-4.5021423,0,6,0,6,1,0,"1","10","10","0"
"1059","bowed","lstm","Intrans","transf-nomod",2,-1.3497732,0,6,0,6,1,0,"1","10","10","0"
"1060","bowed","5gram","Intrans","transf-longmod",2,0,0,6,0,6,1,0,"1","10","10","0"
"1061","bowed","5gram","Intrans","transf-longmod",3,0,0,6,0,6,1,0,"1","10","10","0"
"1062","bowed","5gram","Intrans","transf-longmod",4,0,0,6,0,6,1,0,"1","10","10","0"
"1063","bowed","5gram","Intrans","transf-longmod",5,0,0,6,0,6,1,0,"1","10","10","0"
"1064","bowed","5gram","Intrans","transf-longmod",6,0,0,6,0,6,1,0,"1","10","10","0"
"1065","bowed","5gram","Intrans","transf-longmod",7,0,0,6,0,6,1,0,"1","10","10","0"
"1066","bowed","5gram","Intrans","transf-longmod",8,0,0,6,0,6,1,0,"1","10","10","0"
"1067","bowed","5gram","Intrans","transf-longmod",9,0,0,6,0,6,1,0,"1","10","10","0"
"1068","bowed","5gram","Intrans","transf-longmod",10,0,0,6,0,6,1,0,"1","10","10","0"
"1069","bowed","5gram","Intrans","transf-longmod",11,0,0,6,0,6,1,0,"1","10","10","0"
"1070","bowed","5gram","Intrans","transf-longmod",12,0,0,6,0,6,1,0,"1","10","10","0"
"1071","bowed","5gram","Intrans","transf-longmod",13,0,0,6,0,6,1,0,"1","10","10","0"
"1072","bowed","5gram","Intrans","transf-longmod",14,0,0,6,0,6,1,0,"1","10","10","0"
"1073","bowed","5gram","Intrans","transf-longmod",15,0,0,6,0,6,1,0,"1","10","10","0"
"1074","bowed","5gram","Intrans","transf-longmod",16,0,0,6,0,6,1,0,"1","10","10","0"
"1075","bowed","5gram","Intrans","transf-longmod",17,0,0,6,0,6,1,0,"1","10","10","0"
"1076","bowed","5gram","Intrans","transf-longmod",18,0,0,6,0,6,1,0,"1","10","10","0"
"1077","bowed","5gram","Intrans","transf-longmod",19,0,0,6,0,6,1,0,"1","10","10","0"
"1078","bowed","5gram","Intrans","transf-mod",0,0,0,6,0,6,1,0,"1","10","10","0"
"1079","bowed","5gram","Intrans","transf-mod",1,0,0,6,0,6,1,0,"1","10","10","0"
"1080","bowed","5gram","Intrans","transf-mod",2,0,0,6,0,6,1,0,"1","10","10","0"
"1081","bowed","5gram","Intrans","transf-mod",3,0,0,6,0,6,1,0,"1","10","10","0"
"1082","bowed","5gram","Intrans","transf-mod",4,0,0,6,0,6,1,0,"1","10","10","0"
"1083","bowed","5gram","Intrans","transf-mod",5,0,0,6,0,6,1,0,"1","10","10","0"
"1084","bowed","5gram","Intrans","transf-mod",6,0,0,6,0,6,1,0,"1","10","10","0"
"1085","bowed","5gram","Intrans","transf-mod",7,0,0,6,0,6,1,0,"1","10","10","0"
"1086","bowed","5gram","Intrans","transf-mod",8,0,0,6,0,6,1,0,"1","10","10","0"
"1087","bowed","5gram","Intrans","transf-mod",9,0,0,6,0,6,1,0,"1","10","10","0"
"1088","bowed","5gram","Intrans","transf-mod",10,0,0,6,0,6,1,0,"1","10","10","0"
"1089","bowed","5gram","Intrans","transf-mod",11,0,0,6,0,6,1,0,"1","10","10","0"
"1090","bowed","5gram","Intrans","transf-mod",12,0,0,6,0,6,1,0,"1","10","10","0"
"1091","bowed","5gram","Intrans","transf-mod",13,0,0,6,0,6,1,0,"1","10","10","0"
"1092","bowed","5gram","Intrans","transf-mod",14,0,0,6,0,6,1,0,"1","10","10","0"
"1093","bowed","5gram","Intrans","transf-mod",15,0,0,6,0,6,1,0,"1","10","10","0"
"1094","bowed","5gram","Intrans","transf-mod",16,0,0,6,0,6,1,0,"1","10","10","0"
"1095","bowed","5gram","Intrans","transf-mod",17,0,0,6,0,6,1,0,"1","10","10","0"
"1096","bowed","5gram","Intrans","transf-mod",18,0,0,6,0,6,1,0,"1","10","10","0"
"1097","bowed","5gram","Intrans","transf-mod",19,0,0,6,0,6,1,0,"1","10","10","0"
"1098","bowed","5gram","Intrans","transf-nomod",0,0.275682122302847,0,6,0,6,1,0,"1","10","10","0"
"1099","bowed","5gram","Intrans","transf-nomod",1,-0.0262554523162493,0,6,0,6,1,0,"1","10","10","0"
"1100","bowed","5gram","Intrans","transf-nomod",2,1.07960675623706,0,6,0,6,1,0,"1","10","10","0"
"1101","bowed","5gram","Intrans","transf-nomod",3,1.07960675623706,0,6,0,6,1,0,"1","10","10","0"
"1102","bowed","5gram","Intrans","transf-nomod",4,0.306023877320811,0,6,0,6,1,0,"1","10","10","0"
"1103","bowed","5gram","Intrans","transf-nomod",5,-0.0262554523162493,0,6,0,6,1,0,"1","10","10","0"
"1104","bowed","5gram","Intrans","transf-nomod",6,-0.0262554523162493,0,6,0,6,1,0,"1","10","10","0"
"1105","bowed","5gram","Intrans","transf-nomod",7,0.258185082223463,0,6,0,6,1,0,"1","10","10","0"
"1106","bowed","5gram","Intrans","transf-nomod",8,0.496589862723063,0,6,0,6,1,0,"1","10","10","0"
"1107","bowed","5gram","Intrans","transf-nomod",9,0.315519061067192,0,6,0,6,1,0,"1","10","10","0"
"1108","bowed","5gram","Intrans","transf-nomod",10,0.306023877320811,0,6,0,6,1,0,"1","10","10","0"
"1109","bowed","5gram","Intrans","transf-nomod",11,0.786715584779103,0,6,0,6,1,0,"1","10","10","0"
"1110","bowed","5gram","Intrans","transf-nomod",12,3.24429002958115,0,6,0,6,1,0,"1","10","10","0"
"1111","bowed","5gram","Intrans","transf-nomod",13,0.258185082223463,0,6,0,6,1,0,"1","10","10","0"
"1112","bowed","5gram","Intrans","transf-nomod",14,1.36530504464856,0,6,0,6,1,0,"1","10","10","0"
"1113","bowed","5gram","Intrans","transf-nomod",15,0.306023877320811,0,6,0,6,1,0,"1","10","10","0"
"1114","bowed","5gram","Intrans","transf-nomod",16,0.315519061067192,0,6,0,6,1,0,"1","10","10","0"
"1115","bowed","5gram","Intrans","transf-nomod",17,0.496589862723063,0,6,0,6,1,0,"1","10","10","0"
"1116","bowed","5gram","Intrans","transf-nomod",18,0.78671558477911,0,6,0,6,1,0,"1","10","10","0"
"1117","bowed","5gram","Intrans","transf-nomod",19,0.150308684400159,0,6,0,6,1,0,"1","10","10","0"
"1118","bowed","actionLstm","Intrans","transf-nomod",8,-2.20917,0,6,0,6,1,0,"1","10","10","0"
"1119","bowed","actionLstm","Intrans","transf-nomod",9,-2.22089,0,6,0,6,1,0,"1","10","10","0"
"1120","bowed","lstm","Intrans","transf-nomod",7,-1.3497732,0,6,0,6,1,0,"1","10","10","0"
"1121","bowed","lstm","Intrans","transf-nomod",8,-0.533287399999999,0,6,0,6,1,0,"1","10","10","0"
"1122","bowed","lstm","Intrans","transf-nomod",9,-3.7176786,0,6,0,6,1,0,"1","10","10","0"
"1123","bowed","rnng","Intrans","transf-nomod",9,-2.76201,0,6,0,6,1,0,"1","10","10","0"
"1124","bowed","actionLstm","Intrans","transf-nomod",5,-2.20917,0,6,0,6,1,0,"1","10","10","0"
"1125","bowed","actionLstm","Intrans","transf-nomod",6,-0.205619999999996,0,6,0,6,1,0,"1","10","10","0"
"1126","bowed","actionLstm","Intrans","transf-nomod",3,-2.29494,0,6,0,6,1,0,"1","10","10","0"
"1127","bowed","actionLstm","Intrans","transf-nomod",4,-1.02358,0,6,0,6,1,0,"1","10","10","0"
"1128","bowed","lstm","Intrans","transf-nomod",5,-0.533287399999999,0,6,0,6,1,0,"1","10","10","0"
"1129","bowed","lstm","Intrans","transf-nomod",6,-4.209752,0,6,0,6,1,0,"1","10","10","0"
"1130","bowed","actionLstm","Intrans","transf-nomod",7,-4.22564,0,6,0,6,1,0,"1","10","10","0"
"1131","bowed","lstm","Intrans","transf-nomod",4,-0.397246600000003,0,6,0,6,1,0,"1","10","10","0"
"1132","bowed","rnng","Intrans","transf-nomod",8,-3.93871,0,6,0,6,1,0,"1","10","10","0"
"1133","bowed","rnng","Intrans","transf-nomod",3,-3.64212000000001,0,6,0,6,1,0,"1","10","10","0"
"1134","bowed","rnng","Intrans","transf-nomod",6,0.167290000000001,0,6,0,6,1,0,"1","10","10","0"
"1135","bowed","rnng","Intrans","transf-nomod",7,-3.93025,0,6,0,6,1,0,"1","10","10","0"
"1136","bowed","rnng","Intrans","transf-nomod",2,-3.93025,0,6,0,6,1,0,"1","10","10","0"
"1137","bowed","rnng","Intrans","transf-nomod",1,-4.7576,0,6,0,6,1,0,"1","10","10","0"
"1138","bowed","lstm","Intrans","transf-nomod",3,-3.986568,0,6,0,6,1,0,"1","10","10","0"
"1139","bowed","rnng","Intrans","transf-nomod",4,-6.81654,0,6,0,6,1,0,"1","10","10","0"
"1140","bowed","rnng","Intrans","transf-nomod",5,-3.93871,0,6,0,6,1,0,"1","10","10","0"
"1141","collaborated","5gram","Intrans","transf-longmod",0,0,0,3,0,3,1,0,"1","3","3","0"
"1142","collaborated","5gram","Intrans","transf-longmod",1,0,0,3,0,3,1,0,"1","3","3","0"
"1143","collaborated","5gram","Intrans","transf-longmod",2,0,0,3,0,3,1,0,"1","3","3","0"
"1144","collaborated","5gram","Intrans","transf-longmod",3,0,0,3,0,3,1,0,"1","3","3","0"
"1145","collaborated","5gram","Intrans","transf-longmod",16,0,0,3,0,3,1,0,"1","3","3","0"
"1146","collaborated","5gram","Intrans","transf-longmod",13,0,0,3,0,3,1,0,"1","3","3","0"
"1147","collaborated","5gram","Intrans","transf-longmod",14,0,0,3,0,3,1,0,"1","3","3","0"
"1148","collaborated","5gram","Intrans","transf-longmod",15,0,0,3,0,3,1,0,"1","3","3","0"
"1149","collaborated","5gram","Intrans","transf-longmod",4,0,0,3,0,3,1,0,"1","3","3","0"
"1150","collaborated","5gram","Intrans","transf-longmod",5,0,0,3,0,3,1,0,"1","3","3","0"
"1151","collaborated","5gram","Intrans","transf-longmod",6,0,0,3,0,3,1,0,"1","3","3","0"
"1152","collaborated","5gram","Intrans","transf-longmod",11,0,0,3,0,3,1,0,"1","3","3","0"
"1153","collaborated","5gram","Intrans","transf-longmod",12,0,0,3,0,3,1,0,"1","3","3","0"
"1154","collaborated","5gram","Intrans","transf-mod",8,0,0,3,0,3,1,0,"1","3","3","0"
"1155","collaborated","5gram","Intrans","transf-mod",9,0,0,3,0,3,1,0,"1","3","3","0"
"1156","collaborated","5gram","Intrans","transf-mod",10,0,0,3,0,3,1,0,"1","3","3","0"
"1157","collaborated","5gram","Intrans","transf-mod",11,0,0,3,0,3,1,0,"1","3","3","0"
"1158","collaborated","5gram","Intrans","transf-mod",12,0,0,3,0,3,1,0,"1","3","3","0"
"1159","collaborated","5gram","Intrans","transf-longmod",7,0,0,3,0,3,1,0,"1","3","3","0"
"1160","collaborated","5gram","Intrans","transf-mod",17,0,0,3,0,3,1,0,"1","3","3","0"
"1161","collaborated","5gram","Intrans","transf-mod",18,0,0,3,0,3,1,0,"1","3","3","0"
"1162","collaborated","5gram","Intrans","transf-mod",19,0,0,3,0,3,1,0,"1","3","3","0"
"1163","collaborated","5gram","Intrans","transf-nomod",0,0.258185922735855,0,3,0,3,1,0,"1","3","3","0"
"1164","collaborated","5gram","Intrans","transf-nomod",1,0.315518965193931,0,3,0,3,1,0,"1","3","3","0"
"1165","collaborated","5gram","Intrans","transf-nomod",2,0.275682929787443,0,3,0,3,1,0,"1","3","3","0"
"1166","collaborated","5gram","Intrans","transf-nomod",3,0.258185922735855,0,3,0,3,1,0,"1","3","3","0"
"1167","collaborated","5gram","Intrans","transf-nomod",4,3.24429048828394,0,3,0,3,1,0,"1","3","3","0"
"1168","collaborated","5gram","Intrans","transf-nomod",5,-0.219826790575205,0,3,0,3,1,0,"1","3","3","0"
"1169","collaborated","5gram","Intrans","transf-mod",13,0,0,3,0,3,1,0,"1","3","3","0"
"1170","collaborated","5gram","Intrans","transf-longmod",8,0,0,3,0,3,1,0,"1","3","3","0"
"1171","collaborated","5gram","Intrans","transf-longmod",9,0,0,3,0,3,1,0,"1","3","3","0"
"1172","collaborated","5gram","Intrans","transf-longmod",10,0,0,3,0,3,1,0,"1","3","3","0"
